timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-12T21:36:13.693493+00:00,20260912T213613_graphmixer_gamma_f0_79af56,graphmixer,gamma,trial,0,100,0.29705882352941176,0.1975,0.25366052647150994,0.18529724725759264,0.20627867884280887,0.13322179562381128,0.21666666666666667,63,0.195,0.14344482886608684,0.21037597181729836,0.13406153471380014,0.0001,64,100,42,cuda:0,False,,./data
