timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-14T05:47:53.049244+00:00,20260914T054753_tgn_theta_f2_0a52f3,tgn,theta,trial,2,100,0.46176470588235297,0.21,0.4536602128008376,0.20857803539924666,0.2029651965303323,0.19809347022280283,0.25,71,0.225,0.20919931554000076,0.2151746298611581,0.20808838365017085,0.0001,64,100,42,cuda:0,False,,./data
