timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-11T19:31:58.083088+00:00,20260911T193158_jodie_beta_f0_cec054,jodie,beta,trial,0,100,0.20490196078431372,0.1625,0.14928242044587875,0.09232259092006638,0.1736695737408264,0.10263747759133117,0.22777777777777777,47,0.1575,0.07858290777545436,0.17833517643510607,0.08391912320483749,0.0001,64,100,42,cuda:0,False,,./data
