timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-12T11:44:36.637159+00:00,20260912T114436_graphmixer_beta_f2_ad8201,graphmixer,beta,trial,2,100,0.2372549019607843,0.21,0.2002204115298205,0.19002672935617934,0.20247101255482994,0.17486910747835216,0.25555555555555554,58,0.1925,0.17001992318413156,0.18384610573604032,0.14579837229187878,0.0001,64,100,42,cuda:0,False,,./data
