timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-12T11:53:39.174668+00:00,20260912T115339_graphmixer_alpha_f2_2b5b53,graphmixer,alpha,trial,2,100,0.24803921568627452,0.2275,0.1783417549215704,0.2051061333624359,0.2173464154403056,0.17762341159877185,0.25,34,0.25,0.2000767448606946,0.24289343661264845,0.1772782527689454,0.0001,64,100,42,cuda:0,False,,./data
