timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-14T14:30:44.333740+00:00,20260914T143044_tgn_beta_f1_8effbd,tgn,beta,trial,1,100,0.44607843137254904,0.1825,0.4363250057350898,0.19309866087534017,0.17708171173380532,0.16444921392738943,0.25,36,0.215,0.19575151301992436,0.2043711659167324,0.16322072120744027,0.0001,64,100,42,cuda:0,False,,./data
