timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-11T17:29:38.774459+00:00,20260911T172938_jodie_theta_f0_b1ffe6,jodie,theta,trial,0,100,0.1784313725490196,0.125,0.10827687519101947,0.01790189760114572,0.14285714285714285,0.031816735602927144,0.2111111111111111,76,0.195,0.07458113684086871,0.20620287523876543,0.10471864887508978,0.0001,64,100,42,cuda:0,False,,./data
