timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-14T17:42:15.885659+00:00,20260914T174215_tgn_all_band_f0_76adf7,tgn,all_band,trial,0,100,0.5372549019607843,0.1975,0.5399575145216208,0.20059271092924652,0.20684249094829463,0.18485998479773294,0.28888888888888886,81,0.27,0.29260961275801173,0.2769481529469372,0.2591191738922548,0.0001,64,100,42,cuda:0,False,,./data
