timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-11T18:48:32.322538+00:00,20260911T184832_jodie_alpha_f1_e25a56,jodie,alpha,trial,1,100,0.20490196078431372,0.1925,0.13499795577076265,0.09831380828193347,0.18119839759310202,0.12122595486031933,0.24444444444444444,61,0.1675,0.1270992991159813,0.15709265419856552,0.1221676696886911,0.0001,64,100,42,cuda:0,False,,./data
