timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-11T17:23:01.355302+00:00,20260911T172301_jodie_delta_f3_2b30d6,jodie,delta,trial,3,100,0.21862745098039216,0.1825,0.16537413045388522,0.05348926687721435,0.1805046175599841,0.08144508846073875,0.2611111111111111,85,0.2425,0.1698554305421968,0.2428488060646574,0.18873155740395225,0.0001,64,100,42,cuda:0,False,,./data
