timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-14T05:04:23.891884+00:00,20260914T050423_tgn_delta_f0_a81009,tgn,delta,trial,0,100,0.5127450980392156,0.1925,0.5057005465084824,0.19609795819715997,0.19848353852116052,0.1651112898987852,0.23333333333333334,59,0.2075,0.2074346346495619,0.19513646705649393,0.18492943706530882,0.0001,64,100,42,cuda:0,False,,./data
