timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-11T19:26:56.459394+00:00,20260911T192656_jodie_gamma_f1_033ec0,jodie,gamma,trial,1,100,0.22647058823529412,0.2025,0.157990057719055,0.12577548194201985,0.19112618532261388,0.1429790248135177,0.2833333333333333,98,0.2525,0.13933503965209734,0.2354282622139765,0.16663161350102454,0.0001,64,100,42,cuda:0,False,,./data
