timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-14T16:00:14.749213+00:00,20260914T160014_tgn_gamma_f0_5ae210,tgn,gamma,trial,0,100,0.46862745098039216,0.2175,0.47582392709806737,0.2424642350924898,0.22381167253191503,0.20132696176044926,0.2388888888888889,47,0.24,0.2687412233741292,0.24573226960685998,0.22114652594123865,0.0001,64,100,42,cuda:0,False,,./data
