timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-14T07:50:32.866478+00:00,20260914T075032_tgn_alpha_f2_068b8d,tgn,alpha,trial,2,100,0.44019607843137254,0.21,0.43493539067494924,0.21155132009750238,0.20874959624337913,0.18686935966115095,0.28888888888888886,91,0.2175,0.20365737820195706,0.21405140604302,0.19175913811128445,0.0001,64,100,42,cuda:0,False,,./data
