timestamp,run_id,model_name,band,split_strategy,fold,epochs,train_accuracy,test_accuracy,train_f1,test_precision,test_recall,test_f1,best_val_accuracy,best_val_epoch,best_test_accuracy,best_test_precision,best_test_recall,best_test_f1,lr,batch_size,embedding_dim,seed,device,dry_run,max_batches,data_root
2026-09-12T02:33:16.049131+00:00,20260912T023316_graphmixer_delta_f0_e2fe1d,graphmixer,delta,trial,0,100,0.24705882352941178,0.1825,0.19522309221677972,0.1001949653694109,0.18209750483532874,0.12656112061159355,0.24444444444444444,51,0.1875,0.11339926956827115,0.18400297697198134,0.13557480594118526,0.0001,64,100,42,cuda:0,False,,./data
